Time,DEMG1_AR1,DEMG1_AR2,DEMG1_AR3,DEMG1_AR4,DEMG1_AR5,DEMG1_AR6,DEMG1_RMS,DEMG2_AR1,DEMG2_AR2,DEMG2_AR3,DEMG2_AR4,DEMG2_AR5,DEMG2_AR6,DEMG2_RMS,DEMG3_AR1,DEMG3_AR2,DEMG3_AR3,DEMG3_AR4,DEMG3_AR5,DEMG3_AR6,DEMG3_RMS,DEMG4_AR1,DEMG4_AR2,DEMG4_AR3,DEMG4_AR4,DEMG4_AR5,DEMG4_AR6,DEMG4_RMS,DEMG5_AR1,DEMG5_AR2,DEMG5_AR3,DEMG5_AR4,DEMG5_AR5,DEMG5_AR6,DEMG5_RMS,DEMG6_AR1,DEMG6_AR2,DEMG6_AR3,DEMG6_AR4,DEMG6_AR5,DEMG6_AR6,DEMG6_RMS,DEMG7_AR1,DEMG7_AR2,DEMG7_AR3,DEMG7_AR4,DEMG7_AR5,DEMG7_AR6,DEMG7_RMS,DEMG8_AR1,DEMG8_AR2,DEMG8_AR3,DEMG8_AR4,DEMG8_AR5,DEMG8_AR6,DEMG8_RMS,DEMG9_AR1,DEMG9_AR2,DEMG9_AR3,DEMG9_AR4,DEMG9_AR5,DEMG9_AR6,DEMG9_RMS,DEMG10_AR1,DEMG10_AR2,DEMG10_AR3,DEMG10_AR4,DEMG10_AR5,DEMG10_AR6,DEMG10_RMS,DEMG11_AR1,DEMG11_AR2,DEMG11_AR3,DEMG11_AR4,DEMG11_AR5,DEMG11_AR6,DEMG11_RMS,DEMG12_AR1,DEMG12_AR2,DEMG12_AR3,DEMG12_AR4,DEMG12_AR5,DEMG12_AR6,DEMG12_RMS,DEMG13_AR1,DEMG13_AR2,DEMG13_AR3,DEMG13_AR4,DEMG13_AR5,DEMG13_AR6,DEMG13_RMS,DEMG14_AR1,DEMG14_AR2,DEMG14_AR3,DEMG14_AR4,DEMG14_AR5,DEMG14_AR64,DEMG14_RMS,knee_angle_r,ankle_angle_r,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l,ankle_angle_l,knee_angle_l_moment,ankle_angle_l_moment
75.3,0.970192752,-0.804879507,0.578735638,-0.587114448,0.524283958,-0.301289382,0.006590195,0.997193679,-1.092325598,0.958789803,-0.823423959,0.443377327,-0.214963462,0.007377498,1.218565668,-1.143253091,1.040686633,-0.866645501,0.47489911,-0.330648695,0.023201347,1.012754668,-1.422537361,1.057867738,-1.18633347,0.628459555,-0.512942513,0.040277787,1.306575332,-1.163495349,0.969975877,-1.005369095,0.62420355,-0.295484591,0.027198727,5.016469412,-10.9778686,13.52980982,-9.960116108,4.154703495,-0.763893518,0.001607451,0.743203836,-0.942183177,0.572705679,-0.65959407,0.459400967,-0.274094976,0.030078694,0.846914318,-0.871374036,0.680651161,-0.672454631,0.333853799,-0.452504356,0.028159604,0.612956033,-0.660039499,0.718910613,-0.54078944,0.29090502,-0.33624332,0.008107137,0.573955408,-0.80590988,0.588763511,-0.746061931,0.311010372,-0.36280614,0.008279065,0.42115091,-0.79259712,0.358414928,-0.667861588,0.175599241,-0.502898325,0.037190076,0.432792378,-0.881129994,0.488230527,-0.703954804,0.247876546,-0.403734104,0.032630937,0.427134075,-0.772643093,0.489680729,-0.663322738,0.171263149,-0.418595664,0.045064509,0.553060936,-0.860314765,0.438280264,-0.712159962,0.24847407,-0.281223449,0.045351596,-58.91259776,14.49483675,20.99277013,-3.54082419,-58.00474031,17.11433696,22.98926593,-8.40967609
75.35,0.972291701,-0.837736301,0.610061304,-0.511416667,0.535750653,-0.359520081,0.007456157,0.59198481,-0.709813168,0.728590545,-0.562172626,0.373844278,-0.307829757,0.006075175,1.291130036,-1.310703423,1.191711612,-1.006731805,0.56144117,-0.318192865,0.021237862,0.947229418,-1.466688331,1.063989783,-1.187669798,0.572157224,-0.491185646,0.037425085,1.229382154,-1.053060695,0.902377896,-0.941378168,0.505207799,-0.235564223,0.020562905,5.008928171,-10.80708608,12.9453319,-9.148743484,3.640028863,-0.639386344,0.001570136,0.779808532,-1.119246177,0.643655435,-0.714272785,0.254311669,-0.255641465,0.035830416,0.717644261,-0.943140746,0.700294407,-0.699271773,0.310941609,-0.526374635,0.023634455,0.500682138,-0.745453448,0.643029593,-0.547187012,0.270987134,-0.255542988,0.009235832,0.640351239,-0.847799713,0.540361353,-0.716564254,0.2150124,-0.252800526,0.012845213,0.329893226,-1.0168255,0.479667021,-0.730300392,0.077015658,-0.34787048,0.054266074,0.394279919,-0.891169343,0.489416898,-0.690586632,0.181573451,-0.356653742,0.03409788,0.46665184,-0.76356736,0.434561296,-0.57362152,0.208519193,-0.375459144,0.037899006,0.53180486,-0.861014401,0.43534489,-0.720962137,0.268048634,-0.241707469,0.039632827,-50.31238797,13.2985526,11.32657458,-4.76400048,-49.80347251,16.10371944,15.36089885,-9.41332832
75.4,0.861241895,-0.763015915,0.643531285,-0.491056762,0.511953897,-0.345976503,0.006284597,0.626290681,-0.812329615,0.680172487,-0.550954053,0.346148772,-0.218068302,0.00640362,1.176249425,-1.217350989,1.137009143,-1.041036549,0.57143329,-0.213402718,0.016970265,0.941455759,-0.956014186,0.969784923,-0.721890175,0.310901244,-0.235677232,0.026611558,0.988012689,-0.835376479,0.677715041,-0.692512672,0.387074938,-0.328246919,0.013690962,4.934428258,-10.51987803,12.474862,-8.733104094,3.440146087,-0.597866415,0.001193631,0.947079118,-1.386908959,0.969397756,-0.931578336,0.322537658,-0.278138397,0.041854704,0.695729939,-0.995125701,0.774354637,-0.747570853,0.367994017,-0.552326924,0.020891717,0.532532508,-0.787810171,0.64898669,-0.596214534,0.318967861,-0.284746724,0.008987822,0.751541933,-0.916835938,0.581586298,-0.656292657,0.178835783,-0.194804893,0.013362764,0.193522808,-1.057991231,0.378974632,-0.793962226,0.053073396,-0.357768897,0.048903258,0.685229812,-1.149457643,0.853569423,-0.777553649,0.425980153,-0.203889001,0.021578702,0.70822753,-0.979415766,0.670405608,-0.749983094,0.275170854,-0.259797284,0.03031005,0.553445824,-1.041195944,0.533241286,-0.808530785,0.268306576,-0.344865275,0.034948446,-41.98162484,12.18842763,6.27673203,-7.00160442,-42.12408006,15.05162204,9.02508489,-12.67643612
75.45,0.715796864,-0.738846002,0.659531406,-0.571638412,0.396783211,-0.280005726,0.005250504,0.613852587,-0.738484906,0.55939133,-0.512568378,0.356616162,-0.208531965,0.006010948,1.353759783,-1.286102393,1.227986498,-1.102966336,0.703997952,-0.396086775,0.020120558,1.072544654,-1.232950865,1.080025782,-0.988625214,0.567086696,-0.380427086,0.044630414,0.936170105,-0.782389451,0.688564598,-0.696985166,0.31646356,-0.337480783,0.01106874,4.830869434,-10.04194391,11.56154684,-7.816647621,2.953142162,-0.487915017,0.000817887,0.970278055,-1.286410277,0.974617002,-0.893181275,0.319030938,-0.33191657,0.035708866,0.55913855,-0.663587914,0.66637878,-0.55030586,0.309347869,-0.504643268,0.013534894,0.53533524,-0.737720819,0.601526181,-0.489415,0.28250113,-0.243130531,0.006356362,0.665906737,-1.037734268,0.7045292,-0.816631757,0.320682844,-0.46180869,0.011238392,0.449430874,-0.786860091,0.466741057,-0.860413902,0.184432375,-0.310251155,0.045880043,0.500837001,-0.761029163,0.447303928,-0.777584686,0.370389773,-0.294980786,0.021611883,0.507427641,-0.99137959,0.537274565,-0.745823811,0.16881736,-0.3087076,0.033008384,0.572963747,-1.091611191,0.463425764,-0.858656493,0.228870529,-0.387087235,0.035382681,-35.12759688,11.38190137,7.35249077,-10.14558836,-35.86954578,14.40128877,8.90004922,-18.80079741
75.5,0.908078912,-1.085794098,0.862320616,-0.822855191,0.358607575,-0.272204196,0.006688591,0.638438791,-0.731214027,0.594477016,-0.568289643,0.331503411,-0.295052728,0.005285589,1.313748991,-1.176221271,1.117637875,-1.052561086,0.718250171,-0.431356281,0.017490648,1.237075617,-1.518823307,1.314693368,-1.262838841,0.781335543,-0.483120883,0.061255687,1.039932588,-1.004013596,0.803330774,-0.911760646,0.686138973,-0.390895792,0.011188687,5.099108261,-11.29547536,14.02454296,-10.35906832,4.327348438,-0.797525087,0.000915919,0.861779782,-1.146858916,0.893159642,-0.917955024,0.382780974,-0.405848739,0.032153592,0.699386435,-0.804968738,0.856810196,-0.653293628,0.422422038,-0.486209881,0.015999322,0.650316379,-0.748231972,0.721148071,-0.545640983,0.3658351,-0.312144007,0.005888281,0.453467059,-0.904549788,0.548740722,-0.791455696,0.325733075,-0.51630886,0.013455183,0.507692193,-0.839207564,0.555964411,-0.877188534,0.185068398,-0.314550844,0.048185602,0.462561316,-0.735805938,0.403793839,-0.71805444,0.163233925,-0.401028777,0.029152202,0.532869307,-1.078680361,0.568089504,-0.824040089,0.305812282,-0.297576181,0.032924931,0.594428115,-1.016713174,0.537336566,-0.791560181,0.135202478,-0.19525932,0.045938724,-30.44705536,11.47753333,8.11421794,-14.44142938,-31.56776423,14.55456806,8.71226049,-25.55266774
75.55,0.950136249,-1.073488853,0.86271721,-0.819233587,0.343355399,-0.222903128,0.006612542,0.800018466,-1.014314826,1.000647358,-0.740896459,0.308758688,-0.28088812,0.005464301,0.759239911,-0.874201286,0.765714252,-0.733857068,0.296904491,-0.20160666,0.007839586,1.119127013,-1.279452293,1.105192294,-1.071005028,0.631209298,-0.413142765,0.069678611,0.953024919,-0.928768576,0.680623021,-0.779039818,0.603848799,-0.431182638,0.011498624,5.095747907,-11.2759681,13.97647957,-10.29194909,4.275544102,-0.780646094,0.001190085,0.931004807,-1.155594758,0.903165658,-0.960961613,0.50040755,-0.436086157,0.032160081,0.656020179,-0.897081659,0.898480741,-0.722604192,0.450435651,-0.538203438,0.015458256,0.539287679,-0.743086422,0.548354791,-0.669979378,0.449710109,-0.482912874,0.009307592,0.513316052,-0.90235204,0.59074681,-0.740261341,0.369191568,-0.442886377,0.01419538,0.468379895,-0.98847417,0.445222012,-0.716701103,0.042934673,-0.233399856,0.048311119,0.668048819,-0.91347672,0.670325255,-0.684473673,0.244432255,-0.421316506,0.031715151,0.818658334,-1.343088784,0.824228297,-1.070019474,0.468522205,-0.400993265,0.040955927,0.738120533,-1.099449402,0.698967289,-0.824813484,0.128839944,-0.127868986,0.050919533,-27.70190169,12.23062258,7.99769287,-19.66017848,-28.8257572,15.23142093,6.37494593,-31.72437178
75.6,0.855842666,-0.83173498,0.65660709,-0.687199517,0.388704956,-0.280511283,0.004953348,0.529830677,-0.748534767,0.708602422,-0.521214913,0.2006782,-0.313069945,0.004625284,0.88303086,-1.029597434,0.634763982,-0.637124096,0.338276535,-0.258849859,0.016762366,1.174065294,-1.386470335,1.238534698,-1.189788774,0.672296243,-0.44700712,0.05975864,0.672861661,-0.78526736,0.650034138,-0.455803617,0.413432947,-0.373875043,0.006991641,4.838230866,-10.2703684,12.42097318,-9.102664293,3.825260062,-0.712215758,0.000903838,0.976183323,-1.251013296,1.032675386,-1.055695962,0.532461385,-0.41432673,0.030875836,0.58663366,-1.018841456,0.777275901,-0.892173724,0.250059757,-0.541355827,0.018409656,0.519507671,-0.891278942,0.675075739,-0.778334279,0.415692512,-0.459062313,0.012182067,0.482055098,-1.043222877,0.491969396,-0.938126554,0.338841183,-0.430392298,0.018141832,0.483164852,-1.204294171,0.607833586,-0.922764882,0.18575026,-0.384268326,0.071626726,0.672298915,-1.14545731,0.830976617,-0.845148397,0.518982879,-0.519973709,0.044256666,0.791322311,-1.43500258,0.842555089,-1.068993561,0.376176907,-0.382876958,0.048106751,0.597026336,-1.003310265,0.495126851,-0.808671521,0.207739325,-0.410907883,0.047093556,-26.26182024,13.0439816,8.06301833,-22.88577836,-26.98050827,15.89448008,3.53623399,-35.48531931
75.65,0.792967713,-0.795151743,0.60420136,-0.801234473,0.563016036,-0.433441665,0.004900175,0.318180335,-0.513177793,0.442509446,-0.369777876,0.198323666,-0.381915688,0.004212384,0.940502731,-0.985649828,0.656595689,-0.674027867,0.40880347,-0.322317713,0.019185392,1.148591234,-1.403975373,1.242750985,-1.112136692,0.709847861,-0.400815766,0.064541571,0.668706586,-0.714013048,0.55386416,-0.36201416,0.340070617,-0.233899025,0.006143546,4.72710882,-9.786275275,11.61362066,-8.475365788,3.616021099,-0.695783202,0.000460338,0.839357315,-1.053477978,0.754678958,-0.926560657,0.502244255,-0.414717855,0.03053632,0.68819851,-0.933017407,0.712359764,-0.70385715,0.228828693,-0.376424326,0.019928727,0.548241629,-0.784285418,0.785015142,-0.634804527,0.407574605,-0.373512692,0.010571107,0.48013105,-1.224993418,0.569317386,-1.025690162,0.331490033,-0.473712091,0.022573716,0.310216083,-0.977266723,0.3609484,-0.784403192,0.101580803,-0.459581527,0.067535489,0.609119854,-1.099679688,0.748432526,-0.77050083,0.363583517,-0.433198755,0.05031319,0.777385229,-1.325003873,0.803671247,-0.981419728,0.321108445,-0.297363089,0.046498655,0.517789347,-0.89498677,0.281027388,-0.789383628,0.285313266,-0.574380791,0.042595309,-25.58554616,13.62469717,7.45162721,-23.52648841,-25.60087278,16.3173284,1.3730038,-36.47694545
75.7,0.573336023,-0.686809472,0.628637305,-0.637155137,0.484743286,-0.410830658,0.004591774,0.337994999,-0.591588958,0.263602797,-0.532932356,0.266069124,-0.345374209,0.004049034,1.057350001,-1.216906496,1.048875164,-0.914375877,0.459894432,-0.312063435,0.01860738,1.076531119,-1.309876194,1.109731294,-0.984009456,0.677603154,-0.373545107,0.062723058,0.62570889,-0.91525597,0.632415366,-0.588347289,0.193367543,-0.119576853,0.005374978,4.739532109,-9.821457909,11.64148421,-8.482080852,3.622562647,-0.701131242,0.000590216,0.869728691,-1.119996783,0.840536842,-0.957435962,0.600656139,-0.400651596,0.032276397,0.769498888,-0.959252543,0.688080619,-0.777332995,0.36359879,-0.515865204,0.018852377,0.638183635,-0.710166873,0.490519208,-0.52942114,0.350780266,-0.222725628,0.008190757,0.844763413,-1.244291425,0.929674808,-0.98351286,0.373939742,-0.531756379,0.02635707,0.343773915,-0.667767699,0.300244799,-0.707962899,0.233843691,-0.392418897,0.054731616,0.404231768,-0.806873172,0.570902635,-0.569346235,0.308517233,-0.453198322,0.045748136,0.588969863,-0.963016796,0.512376803,-0.835785208,0.18310263,-0.27437631,0.039773889,0.658970554,-1.140595184,0.665022896,-0.941036501,0.345672247,-0.454132461,0.045238913,-25.4490969,13.97912659,6.54647922,-24.8103563,-24.90295892,16.5152649,0.02680225,-36.91535215
75.75,0.486915884,-0.706741536,0.672408799,-0.623472538,0.266437137,-0.320536694,0.004288795,0.286481738,-0.681253783,0.073125586,-0.620993378,0.169507702,-0.298754188,0.003976453,0.962144956,-1.387864044,1.104544591,-1.005042149,0.548022017,-0.409947185,0.022733978,1.122637798,-1.389773355,1.139389519,-1.162408771,0.746084046,-0.397929138,0.050090963,0.708303225,-0.97105564,0.80369238,-0.746455293,0.29943601,-0.158415862,0.005943366,4.853982737,-10.25545407,12.24253804,-8.813136823,3.64429965,-0.673302692,0.000659392,0.847067719,-1.100999581,0.805589587,-0.937069619,0.542682528,-0.434914008,0.03250113,0.698106145,-1.059735563,0.655632162,-0.788718285,0.286720233,-0.46366302,0.016704056,0.7378363,-1.009469862,0.61536533,-0.683699822,0.30836227,-0.231331502,0.007869855,0.907087969,-1.082413499,0.728064848,-0.810493167,0.371567202,-0.398112104,0.036107187,0.331843443,-0.722739842,0.298652139,-0.7221374,0.290130816,-0.45009414,0.051038044,0.360541126,-0.901213445,0.465157246,-0.647981147,0.289839866,-0.413105505,0.044977263,0.688412956,-1.077725529,0.625575222,-0.784219072,0.277928625,-0.316199935,0.036042776,0.632761844,-1.020578206,0.582875761,-0.899862773,0.351590428,-0.35725025,0.04327762,-25.69944939,14.26652886,5.8109744,-25.50415195,-24.89320403,16.64428876,0.00715221,-39.29965721
75.8,0.672782102,-0.810040882,0.607253472,-0.723502524,0.417851862,-0.314925834,0.004513341,0.426506693,-0.593086234,0.24229209,-0.419774906,0.145048433,-0.16326065,0.004197113,0.812779996,-1.184877842,0.838953608,-0.858651015,0.333409548,-0.38385414,0.026157423,1.18280937,-1.471981493,1.220393991,-1.312371343,0.858404385,-0.446255796,0.051325036,0.480310557,-0.549303205,0.52422095,-0.469636711,0.22096296,-0.210571905,0.005866464,5.12417632,-11.30986463,13.77521309,-9.769691948,3.825478243,-0.646112993,0.000527239,0.784830233,-0.957706438,0.690391408,-0.745359931,0.306300471,-0.416949158,0.025917206,0.673253041,-0.791960948,0.606665974,-0.508014567,0.258653663,-0.324294449,0.013182381,0.595237796,-0.892558679,0.474974446,-0.597682939,0.328491303,-0.351805126,0.01049699,0.653215063,-0.930447527,0.415933984,-0.558321657,0.223109825,-0.391026804,0.039754517,0.147291447,-0.841517743,0.204426728,-0.706174415,0.145082007,-0.485034471,0.041360426,0.39991508,-0.877527985,0.53221107,-0.704190897,0.170648962,-0.386940949,0.045611673,0.563300609,-0.883781999,0.418200254,-0.717525216,0.173195843,-0.333791136,0.048285889,0.401610015,-0.866769628,0.397844019,-0.727510215,0.221425466,-0.417730091,0.042594563,-25.95193474,14.42639792,4.73610897,-27.67192238,-25.15880431,16.76691787,-2.48166855,-42.81236824
75.85,0.711189337,-0.776203003,0.569767767,-0.624090016,0.43430627,-0.336178709,0.00494406,0.50503909,-0.544587468,0.474854666,-0.521435348,0.360505265,-0.368849129,0.004044616,0.813966197,-1.022466031,0.720227251,-0.76422834,0.268059921,-0.305588398,0.024058816,1.223928247,-1.524642994,1.264270405,-1.225784556,0.724405584,-0.39702334,0.037568984,0.420841874,-0.530083184,0.55354532,-0.446105153,0.140746514,-0.272000316,0.005364515,5.09240063,-11.17318811,13.57580199,-9.671077467,3.841329059,-0.66600703,0.000922623,0.832794177,-1.226311595,0.797069819,-0.865691631,0.273021636,-0.310661703,0.029121765,0.733640782,-0.865376526,0.734735128,-0.765957264,0.437653982,-0.403913422,0.012782018,0.629159913,-0.814477922,0.616279066,-0.632005366,0.366622014,-0.388010473,0.011670936,0.350356175,-0.899544395,0.233127185,-0.594557055,0.126152481,-0.351272848,0.03314922,0.49991463,-1.186992336,0.700480839,-0.989080945,0.370026646,-0.495590635,0.042478391,0.405846924,-0.934329707,0.51904898,-0.755373599,0.274989974,-0.538289939,0.049649157,0.420165691,-0.717035818,0.439839819,-0.657172325,0.26160132,-0.41095544,0.05350085,0.634043082,-0.94240421,0.60480689,-0.758501089,0.352379637,-0.409391135,0.055037191,-26.10765822,14.42121054,3.502483,-29.31955112,-25.43154184,16.65808414,-4.96977161,-45.15753983
75.9,0.650102363,-0.641606547,0.553354508,-0.567407949,0.413716565,-0.35774144,0.004611425,0.461170404,-0.62641188,0.37878375,-0.557718272,0.247743469,-0.307968928,0.004698393,0.852082343,-0.887801575,0.742662394,-0.748205272,0.374364685,-0.334780604,0.017063142,0.92828072,-1.16841842,0.903495392,-0.9002895,0.462779601,-0.304149559,0.03601497,0.448402112,-0.730502165,0.58359911,-0.640652482,0.29433116,-0.391125119,0.004483036,4.851901885,-10.21706761,12.06857912,-8.500915608,3.398558398,-0.602010966,0.001024965,0.665274972,-1.230598371,0.630291936,-0.854178364,0.261839094,-0.362531704,0.030729933,0.880298708,-0.859409684,0.765763275,-0.824653401,0.31949557,-0.332838641,0.019024352,0.719181858,-1.043377498,0.793071758,-0.778342332,0.388768066,-0.351143066,0.009748534,0.642963929,-1.170372163,0.71615217,-0.830645345,0.266346063,-0.383032019,0.0328357,0.501297334,-1.110810938,0.583166154,-0.91919309,0.279187565,-0.444280653,0.038376496,0.404909469,-0.990952602,0.346006565,-0.741084706,0.207248705,-0.480425746,0.048971803,0.42132608,-0.74223157,0.461828426,-0.670664877,0.257525627,-0.31809819,0.043760702,0.862372051,-1.050849052,0.820327061,-0.924075863,0.556705354,-0.518807128,0.057741673,-26.32397308,14.2538334,2.53049313,-30.1472478,-25.81403322,16.40723157,-5.82386415,-46.35864552
75.95,0.683073238,-0.709251277,0.640742372,-0.668978018,0.415576635,-0.328457065,0.004742577,0.514152908,-0.723625163,0.520136754,-0.655764453,0.160455995,-0.241222125,0.005389964,0.808541787,-0.880790768,0.623142144,-0.726629298,0.468409984,-0.337545075,0.015078302,0.964651605,-1.240633998,0.937100367,-1.079237869,0.681003966,-0.417992732,0.033044143,0.653123171,-0.656642004,0.533441013,-0.705123816,0.457960259,-0.325735025,0.004824132,4.903950987,-10.41875623,12.37742608,-8.733226847,3.480615685,-0.611065004,0.000641019,0.702460881,-1.045932612,0.768949901,-0.847256381,0.464450044,-0.558482648,0.027762508,0.759513325,-0.906991522,0.779562989,-0.762718667,0.361837049,-0.511308352,0.023191402,0.624615869,-0.978092761,0.622222027,-0.794810531,0.41478256,-0.38745321,0.012196991,0.50631453,-0.904753365,0.525275229,-0.655023577,0.273306738,-0.381975616,0.030776941,0.828532681,-1.274859757,0.880487141,-1.031769351,0.370887569,-0.328283221,0.038362655,0.292162944,-0.744424801,0.198510043,-0.660948866,0.227849356,-0.347287109,0.039465027,0.307828837,-1.069489116,0.36964681,-0.841623023,0.171456108,-0.315890787,0.045919576,0.734779589,-0.781130426,0.640191246,-0.737159945,0.431489152,-0.45717926,0.044573795,-26.8429985,13.96890706,2.09408585,-30.02076941,-26.50061473,16.02382354,-5.02239363,-46.00332879
76,0.590855356,-0.565477583,0.477730021,-0.546562116,0.320083164,-0.221896644,0.004992197,0.659641645,-0.832565972,0.662409118,-0.799093479,0.288999786,-0.342723571,0.005827174,0.874095147,-1.034078079,0.643960728,-0.720281535,0.422005486,-0.219760068,0.013790157,1.188300983,-1.304426656,0.844646455,-0.950592617,0.738609272,-0.409685799,0.049152189,0.80344894,-0.919213797,0.761193108,-0.788715657,0.496120602,-0.461633075,0.005879249,4.984444569,-10.75994015,12.9791462,-9.303931923,3.78139336,-0.682713377,0.000835521,0.976820666,-1.097146796,0.905230537,-0.888717723,0.554780717,-0.486017911,0.029976037,0.91432556,-1.099410547,0.923180409,-0.874328738,0.453066548,-0.465125788,0.023364473,0.638512231,-0.926351434,0.702925807,-0.78794321,0.4730193,-0.394932805,0.01171448,0.527954503,-0.858137728,0.578462444,-0.545508003,0.226875586,-0.19278642,0.016413998,0.53790914,-0.893796381,0.588050939,-0.640100181,0.230339157,-0.240494971,0.033648942,0.288562744,-0.502914667,0.294242443,-0.515218656,0.230639308,-0.298244483,0.025322196,0.332181465,-0.903235851,0.408991959,-0.742394788,0.238553406,-0.337072751,0.046549957,0.426741529,-0.740957858,0.441260578,-0.55002395,0.283217014,-0.358901442,0.02767311,-27.73750764,13.54959922,3.27957388,-28.87488558,-27.58396455,15.48779216,-3.22270153,-44.99687443
76.05,0.645754973,-0.528925816,0.549531376,-0.48832751,0.409173497,-0.329944671,0.005032768,0.672815919,-0.806670164,0.534307756,-0.758733588,0.384912116,-0.369312343,0.005827932,1.158469465,-1.391020367,1.202753825,-1.034877764,0.598231541,-0.259086793,0.012875792,1.236793534,-1.405662218,0.953281452,-0.991158884,0.725902826,-0.393623744,0.051064706,0.800488795,-0.761491976,0.942019252,-0.711326275,0.534140036,-0.586055676,0.007578261,5.02934416,-10.95578648,13.30063974,-9.539571545,3.846057004,-0.682149164,0.000947254,1.287873684,-1.614462004,1.405656049,-1.224299269,0.696152026,-0.32897623,0.030659381,1.256656812,-1.607316419,1.453640828,-1.324622564,0.765150678,-0.507800149,0.025039647,0.882323938,-1.207221073,0.979834165,-0.857251338,0.559621746,-0.317399416,0.007550037,0.806988754,-1.155191518,0.735609128,-0.897761445,0.435413273,-0.476253591,0.017950981,0.310749767,-0.895691779,0.548414674,-0.778725043,0.100155428,-0.502127709,0.017763024,0.703761219,-1.072140452,0.879886552,-0.842718237,0.419396767,-0.331690096,0.015823515,0.320207629,-0.816515487,0.361027849,-0.722391723,0.228413536,-0.390750605,0.037023704,0.584921575,-0.92410705,0.521245323,-0.706491248,0.336402663,-0.35625599,0.024526597,-28.93497262,12.94551463,3.16986273,-27.86939975,-28.97199617,14.77103271,-2.32464479,-42.20582038
76.1,0.825421627,-0.661261323,0.614425146,-0.617823599,0.23850378,-0.120014958,0.007316512,0.68986374,-0.785914932,0.391819517,-0.745507577,0.296798364,-0.476798053,0.008366806,0.902555774,-1.087175719,0.992478419,-0.891440188,0.439723017,-0.386714763,0.008778942,0.981608548,-1.219964022,0.990681862,-0.895860664,0.314648829,-0.307868008,0.026290385,1.431534721,-1.449396225,1.182615323,-1.148174168,0.611386109,-0.17651179,0.029408097,5.035723342,-10.95578803,13.24882697,-9.438662323,3.769119278,-0.660235911,0.001159356,0.917288959,-1.240606916,1.042499922,-0.940950512,0.550548482,-0.292367936,0.030305826,1.097218252,-1.091744599,0.611720808,-0.503736415,0.206794617,-0.177997286,0.022380073,0.770464262,-0.868824018,0.807242746,-0.822140755,0.627046231,-0.418711128,0.007288896,0.83946932,-1.195156911,0.75585276,-0.930442894,0.439625151,-0.439889588,0.01998396,0.371934756,-0.691706057,0.311890708,-0.513586136,0.14739607,-0.136478379,0.013089394,0.639159578,-0.997866711,0.714665879,-0.647091944,0.287720248,-0.27143776,0.013063931,0.377158525,-0.726299414,0.361690727,-0.548082604,0.234281205,-0.204634136,0.031694891,0.617765479,-0.859782313,0.556453813,-0.536181225,0.223862614,-0.223107315,0.01956044,-30.39687576,12.10672543,2.11294834,-28.1998712,-30.64271581,13.77583166,-2.78890643,-38.37001578
76.15,1.037902663,-0.809084023,0.693622014,-0.770104216,0.397112989,-0.127113514,0.009763607,1.219393633,-0.957387121,0.632071544,-0.747412423,0.423374616,-0.215255378,0.014277433,0.597817303,-0.918734966,0.599795108,-0.758761018,0.336545462,-0.403932886,0.005939765,0.838301925,-1.132330461,1.061215814,-0.949210778,0.358581539,-0.378566341,0.027358357,1.545540971,-1.636882433,1.230251711,-1.019323836,0.617697786,-0.260626355,0.039956665,5.054954789,-11.12249005,13.68700123,-9.959510625,4.065510362,-0.726824826,0.001420121,0.895215451,-1.124080893,1.015573111,-0.880055973,0.472746608,-0.366712227,0.037693048,0.943351314,-0.942082555,0.538196674,-0.478831349,0.18678518,-0.139425258,0.019292983,0.580689442,-0.811308641,0.497819665,-0.638881346,0.489147987,-0.399289645,0.010192703,0.772598573,-0.866934379,0.526365719,-0.548063949,0.25460767,-0.160276345,0.012010397,0.394565962,-0.67079576,0.281235824,-0.67418634,0.216784439,-0.167561038,0.011512679,0.477825785,-0.679562274,0.702605505,-0.528425975,0.430320982,-0.352825839,0.006726777,0.643849241,-0.92399172,0.668681742,-0.728824535,0.289958794,-0.237201548,0.024257478,0.206729975,-0.4914803,0.584039793,-0.286804518,0.105036197,-0.336230329,0.010286442,-32.46636769,11.14173516,-0.12630407,-24.80754159,-32.67525915,12.67901344,-3.68843014,-34.55316092
