Time,DEMG1_AR1,DEMG1_AR2,DEMG1_AR3,DEMG1_AR4,DEMG1_AR5,DEMG1_AR6,DEMG1_RMS,DEMG3_AR1,DEMG3_AR2,DEMG3_AR3,DEMG3_AR4,DEMG3_AR5,DEMG3_AR6,DEMG3_RMS,DEMG5_AR1,DEMG5_AR2,DEMG5_AR3,DEMG5_AR4,DEMG5_AR5,DEMG5_AR6,DEMG5_RMS,DEMG7_AR1,DEMG7_AR2,DEMG7_AR3,DEMG7_AR4,DEMG7_AR5,DEMG7_AR6,DEMG7_RMS,DEMG9_AR1,DEMG9_AR2,DEMG9_AR3,DEMG9_AR4,DEMG9_AR5,DEMG9_AR6,DEMG9_RMS,DEMG11_AR1,DEMG11_AR2,DEMG11_AR3,DEMG11_AR4,DEMG11_AR5,DEMG11_AR6,DEMG11_RMS,DEMG13_AR1,DEMG13_AR2,DEMG13_AR3,DEMG13_AR4,DEMG13_AR5,DEMG13_AR6,DEMG13_RMS,knee_angle_l,ankle_angle_l,knee_angle_l_moment,ankle_angle_l_moment
73.15,0.779046642,-0.49139522,0.361720651,-0.597378401,0.342075689,-0.241478108,0.008431738,0.482638245,-0.898058807,0.538598029,-0.680112249,0.262469097,-0.354034603,0.003282876,1.490762346,-1.448602019,1.134220286,-0.886413121,0.568388066,-0.295134222,0.038463352,1.102722444,-1.397673273,1.23670351,-1.003116703,0.522694258,-0.396970267,0.037198695,0.660259199,-1.074924707,0.715529055,-0.724475699,0.462099137,-0.29410183,0.009704916,0.45537746,-0.829663118,0.512615748,-0.505412585,0.270868215,-0.222895639,0.012244973,0.378312644,-0.915717915,0.350237103,-0.660709926,0.155872983,-0.429957864,0.025606271,-37.0040828,13.01759049,6.79156938,-22.0111808
73.2,0.685265757,-0.574732798,0.455351108,-0.653271525,0.189957306,-0.22254925,0.005710436,1.149063505,-1.596562071,1.216976244,-1.484028084,0.750026994,-0.716299137,0.013946844,1.603083579,-1.581665113,1.191365799,-1.020158895,0.730514896,-0.423845145,0.026383654,1.239420843,-1.603472453,1.320643245,-1.256504091,0.727501121,-0.342773405,0.05001358,0.713846843,-0.918561733,0.775903795,-0.777195994,0.434755692,-0.380913353,0.008817722,0.753643127,-1.189870061,0.891294661,-0.827449999,0.367178713,-0.275288939,0.008662364,0.419161175,-0.693115502,0.25179956,-0.527759445,0.32070939,-0.4546989,0.020188637,-40.52171998,11.70568438,4.69573901,-17.10495588
73.25,0.718316221,-0.694382055,0.578384852,-0.630258802,0.234131326,-0.225043671,0.007827584,1.366223176,-1.530041849,1.298748548,-1.228911087,0.754242405,-0.414402909,0.029256811,1.679305128,-1.86921161,1.524042594,-1.085354094,0.638391348,-0.383346459,0.058827778,0.824315311,-1.090151555,0.868700655,-0.822130982,0.456532377,-0.192537689,0.041552578,0.68612974,-0.797341418,0.62017979,-0.775048379,0.425300052,-0.387704723,0.008098617,0.386381699,-0.674730798,0.596946929,-0.527954413,0.172441402,-0.152406387,0.006188188,0.376569274,-0.512241292,0.441923438,-0.439085284,0.130749707,-0.294906778,0.010527887,-43.73442332,10.26969532,2.2464768,-13.08409982
73.3,0.979435616,-0.917160049,0.747511453,-0.829413091,0.371306122,-0.22117744,0.010456721,1.29888387,-1.147661115,0.8908747,-0.726117714,0.535519711,-0.392155246,0.023151997,1.733797468,-1.963129025,1.44386417,-1.065559963,0.617078232,-0.348936511,0.073478166,1.032706897,-1.322478441,1.018799467,-1.084852348,0.615913227,-0.405598733,0.037205408,0.958212221,-1.002210184,0.691288968,-0.861684035,0.546341741,-0.358967239,0.009881346,0.385428632,-0.584730428,0.591594283,-0.537242457,0.175938889,-0.339862096,0.005092248,0.475586175,-0.650573858,0.725405221,-0.571070338,0.247388458,-0.386738837,0.007618463,-46.70640794,8.69092694,-3.32865388,-12.45919426
73.35,1.040916099,-0.973442121,0.754727187,-0.9029763,0.549627311,-0.273919222,0.011158933,1.313258628,-1.239110612,1.021505892,-1.088734076,0.749822754,-0.468190832,0.017776794,1.67866224,-1.718435504,1.302723777,-1.212107015,0.886156236,-0.451035201,0.097319144,1.251764835,-1.633713432,1.385503684,-1.243097211,0.694430275,-0.348948469,0.051961961,0.952953132,-1.042563856,0.694964735,-0.569234535,0.197009605,-0.105243278,0.011797018,0.612958029,-0.674583675,0.709502387,-0.619643624,0.223559984,-0.317848463,0.005527924,0.331637056,-0.513790725,0.47150079,-0.431568189,0.140836997,-0.333416209,0.008731368,-49.64953108,7.3297805,-6.36276696,-12.11065113
73.4,1.172300504,-1.210429709,0.978626049,-0.885855101,0.539282108,-0.327027322,0.012528742,1.138355398,-1.1257289,1.104407677,-1.050735713,0.668996757,-0.470967551,0.015584843,1.831523597,-1.890833679,1.389387983,-1.203512605,0.855834472,-0.382449219,0.142792852,1.037105868,-1.253747205,1.121964529,-0.956502893,0.669354023,-0.368128157,0.055390338,0.826164387,-0.977804779,0.676126756,-0.68338924,0.349270945,-0.283862419,0.012539633,0.781322489,-0.711044749,0.848743852,-0.722800385,0.278036108,-0.291319701,0.006780505,0.36552677,-0.611801756,0.588409874,-0.488209958,0.162435642,-0.321841231,0.00887569,-52.9003317,6.38158067,-11.49508365,-10.73560983
73.45,1.159291056,-1.102108337,0.914010117,-0.741679069,0.514664346,-0.371905765,0.013633919,0.982840166,-0.947361822,1.137372345,-0.826204717,0.451741396,-0.355824284,0.008474951,1.841857617,-2.184141382,1.890324221,-1.488455096,0.755821473,-0.242382609,0.137407177,0.917561694,-1.160092557,0.803266006,-0.79648467,0.535350067,-0.346381285,0.051801084,0.956901828,-1.102143641,0.814210455,-0.84547195,0.560749098,-0.460645981,0.011243364,0.703084776,-0.621502357,0.72127381,-0.613726016,0.265060824,-0.315760801,0.007423275,0.469512668,-0.69820827,0.781122143,-0.57606174,0.330423836,-0.329949237,0.010153815,-56.70797983,5.74181238,-9.58140675,-9.5239708
73.5,1.089428347,-0.74228482,0.636262653,-0.704682479,0.53686036,-0.370370599,0.013854707,0.974085553,-1.188958916,0.990154753,-0.888619198,0.399229262,-0.199714182,0.007700903,1.768150378,-2.055778195,1.852010066,-1.322738858,0.618370264,-0.254759509,0.144301348,1.079720667,-1.310794538,0.842511526,-0.589693186,0.273091438,-0.132377362,0.045853816,1.101311152,-1.217687925,0.947650105,-0.828107454,0.483448493,-0.344501362,0.010429928,0.342220741,-0.545772439,0.452454476,-0.390814886,0.022787331,-0.170529269,0.005390485,0.478692721,-0.640202727,0.673556624,-0.714320844,0.215209289,-0.341286148,0.009404604,-61.47662201,5.50522932,-5.044812931,-8.25435517
73.55,1.127210925,-0.877106438,0.766769243,-0.782608031,0.579126217,-0.388289088,0.011645784,0.649643012,-0.750882234,0.670456038,-0.622453038,0.305647162,-0.182338969,0.007695821,1.645868213,-1.695137095,1.332370384,-0.880494155,0.41695944,-0.268710663,0.122113273,0.995985497,-1.183103616,0.890797847,-0.716777523,0.503794428,-0.25063768,0.042401747,0.836303433,-1.192715557,0.87060342,-0.92639562,0.546162861,-0.361697627,0.012281927,0.70494613,-1.066573893,0.649869625,-0.587702974,0.124101884,-0.163704413,0.018401177,0.639666522,-0.7493427,0.652917793,-0.749897508,0.253887949,-0.189549298,0.012578807,-67.25196691,5.67232728,5.072262709,-7.59892165
73.6,1.091271967,-1.015418357,0.943703871,-0.937241794,0.659042998,-0.451298741,0.008923664,1.198222676,-1.229355308,1.066170352,-1.035836891,0.492830335,-0.223626053,0.014352744,1.795489042,-1.625438603,1.180764252,-1.18604305,0.849221478,-0.319459168,0.075635501,0.885511159,-1.096776364,0.824475413,-0.705731985,0.536812232,-0.323992515,0.036342243,0.650483909,-1.052048445,0.725108416,-0.835992936,0.523837432,-0.343072417,0.011187103,0.645007387,-1.217638539,0.781911445,-1.118984288,0.452287567,-0.441750062,0.062198606,0.939518776,-1.180956029,0.869765972,-0.947427759,0.427363105,-0.319716659,0.025858556,-73.32941538,6.12665285,10.66610675,-5.76257452
73.65,0.861838027,-0.67236652,0.777008987,-0.798185057,0.351760235,-0.296407123,0.006752613,1.362915685,-1.408270958,1.230236628,-1.135703197,0.61906448,-0.278714961,0.021067023,1.481049668,-1.225640307,0.992178966,-0.897630422,0.492009554,-0.162955578,0.049275299,0.788216157,-0.844347459,0.785676601,-0.593243533,0.488755365,-0.280567851,0.020478258,0.720716988,-0.889804222,0.706386104,-0.679161139,0.587577676,-0.319100298,0.008208269,0.454373452,-1.23777031,0.603011136,-0.975680346,0.333904388,-0.388745653,0.087990334,1.157941998,-1.371257447,1.131802653,-1.062672026,0.519907789,-0.344696687,0.025279451,-78.84079529,6.57123803,19.28997199,-4.53997522
73.7,0.615144898,-0.649888876,0.831239813,-0.713895516,0.35077535,-0.483819343,0.007005969,1.178123882,-1.204513521,1.125963246,-0.910938999,0.576588085,-0.320654685,0.018979171,0.541449437,-0.760567585,0.756522485,-0.489892339,0.375736059,-0.191092198,0.003793764,0.574732263,-0.623176752,0.55265418,-0.435796389,0.44649233,-0.306710624,0.005815155,0.734589056,-0.853742335,0.605876611,-0.657389446,0.470839631,-0.376820345,0.007478852,0.237274646,-1.187707784,0.354907893,-0.779686249,0.217100349,-0.237069595,0.060969726,1.049057354,-1.169132138,1.075601333,-0.964326881,0.456415748,-0.342749422,0.014242944,-83.21379426,6.42658257,21.02979176,-3.22728292
73.75,1.102576757,-0.915906305,0.831906292,-0.790515441,0.60490154,-0.461805904,0.014559227,1.181814062,-1.242393989,1.2560937,-1.008149139,0.631335461,-0.409773899,0.017000467,0.517007698,-0.796887342,0.663333154,-0.569320181,0.283533709,-0.315746764,0.006177144,0.746097521,-0.528572619,0.780054991,-0.508062482,0.501388171,-0.48826212,0.005668671,0.602407284,-0.793681951,0.492515552,-0.531835828,0.151620143,-0.25194782,0.006937269,0.083193341,-0.431257169,0.266642535,-0.266891344,0.17750647,-0.150195435,0.017048633,0.429536751,-0.73598839,0.544293863,-0.595633097,0.11396797,-0.201655399,0.008213443,-86.41746944,5.64898395,8.611720821,-3.15804996
73.8,1.063775507,-0.874458639,0.79615065,-0.754503992,0.581160891,-0.465192436,0.013116543,1.358436006,-1.261361189,1.107523123,-0.977576445,0.594185573,-0.260169171,0.021450095,0.542493002,-0.810049834,0.695006189,-0.613810984,0.435306377,-0.333786768,0.005245684,0.698868075,-0.617556198,1.044176649,-0.619380411,0.513890063,-0.520948887,0.005518954,0.531675374,-0.823972955,0.549503877,-0.608930677,0.318844062,-0.303071605,0.005655966,0.333291661,-1.097785333,0.378322459,-0.975179492,0.324629322,-0.551855442,0.012058599,0.416813738,-0.648960857,0.563313825,-0.435806041,0.097099999,-0.234584861,0.009098674,-88.77569252,4.63952717,3.47091844,-3.7363035
73.85,0.713733395,-0.753324636,0.737415635,-0.65102475,0.260212273,-0.338811725,0.008631616,1.295086971,-1.233165125,1.172197964,-1.146752927,0.800366271,-0.414407184,0.023165405,0.425224657,-0.577990484,0.529160042,-0.38687873,0.422120502,-0.314991619,0.005585018,0.657988555,-0.501310062,1.026865129,-0.642132013,0.274219157,-0.371668818,0.005435387,0.413935216,-0.600373975,0.545374022,-0.4548173,0.333381748,-0.287773643,0.00446468,0.280314027,-1.065945123,0.320060563,-0.8212607,0.255395962,-0.35827815,0.013662787,0.388339904,-0.699656603,0.668123879,-0.582955412,0.238411481,-0.355059734,0.010280807,-89.63330384,3.46025076,-3.19740361,-4.6210196
73.9,0.925872444,-0.905618722,0.875519658,-0.825501688,0.506266355,-0.392740599,0.009670131,1.209404569,-1.02399507,1.023384506,-1.028051626,0.66748944,-0.333195415,0.02189609,0.372749207,-0.508083821,0.342242936,-0.251222965,0.234939971,-0.251307413,0.004863241,0.569631055,-0.335170673,0.745361287,-0.438469699,0.129300109,-0.269467407,0.005040468,0.406714398,-0.579773457,0.675111645,-0.379265727,0.365224977,-0.38511002,0.005213846,0.152072806,-0.66051007,0.312254221,-0.281729929,0.17840551,-0.161328364,0.008305041,0.536973468,-0.638023091,0.62797203,-0.587523349,0.285397263,-0.265901446,0.008805808,-89.20292179,2.42758661,-4.30598001,-3.68966813
73.95,0.974399394,-0.957573585,0.899675848,-0.82587483,0.543174289,-0.410686058,0.009387613,1.050554388,-0.7591464,0.730109817,-0.624229435,0.349330875,-0.203886555,0.016529853,0.155457261,-0.643145918,0.180917023,-0.428817658,0.140826049,-0.29781259,0.004408318,0.580330406,-0.360915282,0.629253928,-0.394871167,0.233802992,-0.305679778,0.004870187,0.48162335,-0.626613137,0.649631837,-0.499584362,0.469037173,-0.437100124,0.005196625,0.280889413,-0.506842656,0.432483944,-0.417173531,0.047562511,-0.249767245,0.005264228,0.525277508,-0.716675193,0.67876249,-0.524360326,0.268700384,-0.151469207,0.00751472,-88.83067544,1.84897851,-2.89456678,-2.26321092
74,0.744480267,-0.744354031,0.683439541,-0.691918892,0.444033194,-0.311999089,0.0074296,0.912459132,-0.895868728,0.881756004,-0.678594728,0.376227334,-0.234848257,0.008120226,0.362482244,-0.654665931,0.450183455,-0.508478299,0.262133761,-0.229192863,0.004806302,0.632452443,-0.39203291,0.74624776,-0.351379675,0.240988751,-0.397124208,0.005271736,0.494357117,-0.643800069,0.616337024,-0.480310478,0.401901918,-0.303403748,0.004690774,0.337196542,-0.674839863,0.436560059,-0.478132949,0.086461989,-0.094722427,0.006185506,0.43882469,-0.660947775,0.604200842,-0.574028343,0.226260854,-0.244836312,0.008470822,-88.94492609,1.62258183,-1.79855582,-1.39665326
74.05,0.822446352,-0.668528188,0.590012684,-0.767209813,0.569472479,-0.435514581,0.007818611,0.56824128,-0.765699794,0.582837393,-0.522159173,0.292237796,-0.187772285,0.004089937,0.485265638,-0.889055291,0.63605962,-0.657015835,0.353968756,-0.367366312,0.004912536,0.640414056,-0.459659609,0.870761208,-0.447138959,0.300351758,-0.464510939,0.005893751,0.447159917,-0.394882241,0.611461752,-0.30566532,0.187921462,-0.235756595,0.004593803,0.320288925,-0.803640228,0.433462168,-0.572957482,0.089481512,-0.131687216,0.005804874,0.325633991,-0.653694317,0.58279122,-0.606236554,0.186844484,-0.423462905,0.007626122,-89.19237298,1.35754433,-0.3861936,-0.8461312
74.1,0.841739404,-0.858977646,0.750192401,-0.816899701,0.551266414,-0.429444039,0.008569404,0.330117865,-0.634088023,0.463744043,-0.294729601,0.18267047,-0.201785636,0.004143464,0.177991052,-0.736002282,0.405066148,-0.502408919,0.206124629,-0.41932578,0.005016166,0.680731977,-0.495685684,0.839550294,-0.483108005,0.354247134,-0.404788848,0.006077965,0.508506305,-0.45668099,0.569920142,-0.35132838,0.267807103,-0.260134656,0.004725961,0.042413391,-0.633380339,0.300906392,-0.412423509,-0.023807359,-0.201426491,0.005586951,0.345745264,-0.682753823,0.640489965,-0.622336457,0.128422006,-0.409569165,0.007740295,-89.16497944,0.98306893,0.14901871,-0.53558417
74.15,1.081080531,-1.132253122,1.057525941,-1.000511358,0.657610542,-0.427979076,0.009377869,0.367793065,-0.693347207,0.560465907,-0.278076589,0.171481275,-0.07942732,0.004070055,0.239713438,-0.604882927,0.490752861,-0.496134469,0.174120844,-0.457836673,0.004845223,0.724263382,-0.454778891,0.703346761,-0.353983196,0.30706954,-0.441825397,0.005893838,0.679569461,-0.618464862,0.700888887,-0.556055232,0.404353279,-0.271267847,0.004553146,0.142847374,-0.56708251,0.428673801,-0.261537807,0.098130653,-0.1553809,0.005259543,0.19467753,-0.60527125,0.584417397,-0.383262598,0.153392256,-0.379251676,0.008528875,-88.86159262,0.55905887,0.5501483,-0.46286246
74.2,1.091069308,-1.041567159,0.985738772,-0.884607908,0.529023517,-0.364964472,0.009068992,0.538754269,-0.837179322,0.778085692,-0.56762596,0.241433133,-0.26339066,0.004119378,0.515397389,-0.724266061,0.69185766,-0.610465026,0.320582502,-0.270347598,0.004627346,0.690186369,-0.456937551,0.832203728,-0.393735287,0.310715144,-0.452642694,0.005938505,0.679225475,-0.540859928,0.658419946,-0.516705312,0.319314109,-0.258336121,0.004638557,0.564554184,-0.747297423,0.709657937,-0.526722992,0.224256845,-0.18903618,0.005260937,0.416880686,-0.600237241,0.75434759,-0.406204651,0.223770221,-0.396506921,0.009138114,-88.43274618,0.12123327,0.54660218,-0.45766523
74.25,1.005775545,-1.004403959,1.018409924,-0.895310856,0.527624595,-0.387781427,0.007647353,0.254676773,-0.684758237,0.74493626,-0.565269557,0.229518814,-0.479938902,0.004523684,0.234346942,-0.462160227,0.54235178,-0.37830923,0.196811983,-0.287870996,0.005239186,0.688205103,-0.563848729,0.928296118,-0.49901955,0.283636814,-0.371729597,0.005866692,0.5246719,-0.471136521,0.578256815,-0.339609464,0.257059574,-0.32847934,0.005082545,0.567022337,-0.732240966,0.772628809,-0.570718126,0.156478939,-0.251124845,0.005593553,0.650851683,-0.647833094,0.740207305,-0.427866208,0.129755076,-0.195179749,0.009021761,-88.03401709,-0.31498806,1.81622295,-0.20483803
74.3,0.884860509,-0.960393958,0.959158844,-0.778113179,0.27506905,-0.321108616,0.008204558,0.247571735,-0.687626356,0.704120528,-0.440838246,0.32744622,-0.343481822,0.004847084,0.120423242,-0.470886345,0.512322542,-0.396605798,0.145869132,-0.422916736,0.005441679,0.881195753,-0.764708515,1.05393753,-0.678802969,0.374232924,-0.362961589,0.005736562,0.457570811,-0.456164335,0.644489162,-0.300823135,0.339896082,-0.424886783,0.004359793,0.537925308,-0.656414275,0.636496419,-0.526054326,0.265305541,-0.215053764,0.007528372,0.63312033,-0.601682698,0.839934785,-0.473678938,0.159632407,-0.221846099,0.008439046,-87.74962843,-0.72963562,2.45755616,-0.11789721
74.35,0.800873225,-0.874749061,0.801133691,-0.750326755,0.21523651,-0.356822651,0.009104209,0.353826233,-0.712606472,0.553474081,-0.488542893,0.147162072,-0.185253871,0.004347734,0.326384695,-0.544512835,0.447450152,-0.456592581,0.171659619,-0.32566243,0.004822941,0.727219821,-0.467762744,0.818764095,-0.523600789,0.338427477,-0.412312215,0.005679434,0.770109919,-1.014495751,0.806739453,-1.079957646,0.750892021,-0.759121088,0.00517123,0.452982358,-0.549647891,0.581968975,-0.488366213,0.211186385,-0.251720452,0.007959235,0.39328183,-0.455687281,0.866592071,-0.379114222,0.145045305,-0.371405831,0.009263874,-87.5421651,-1.06458159,2.32372302,-0.10005094
74.4,0.860833196,-0.875875707,0.801692347,-0.825275432,0.384453422,-0.407390643,0.007476589,0.374307077,-0.80274009,0.507686526,-0.560344846,0.100998793,-0.200286631,0.004241688,0.43546864,-0.620664282,0.676956528,-0.46376832,0.397039396,-0.394367458,0.004733276,0.607199619,-0.315242541,0.792958767,-0.411169375,0.266767592,-0.481608119,0.005680229,0.733870115,-0.821929519,0.603377557,-0.667769028,0.397050577,-0.355888507,0.011177222,0.679161971,-1.002342481,0.663086014,-0.823288392,0.378827089,-0.242373731,0.010651421,0.729470969,-0.87188629,0.784583359,-0.732862789,0.305122579,-0.435304767,0.014399072,-87.382055,-1.32913266,2.23279252,-0.17991642
74.45,0.551499733,-0.620945712,0.620366218,-0.726502205,0.384958874,-0.371021226,0.004376445,0.250016996,-0.77799643,0.542162546,-0.525113787,0.257110682,-0.310903142,0.003947538,0.359904852,-0.666223069,0.600800079,-0.4401287,0.283452758,-0.308117832,0.00519281,0.739588548,-0.420159195,0.733285741,-0.553419752,0.367451539,-0.401877571,0.005913961,0.675795127,-0.583453696,0.659383522,-0.29953088,0.160216648,-0.190365625,0.009246162,0.720842342,-1.218824415,0.824145733,-0.955912464,0.38340929,-0.305634796,0.012964623,0.835104236,-0.947524504,0.858341263,-0.799237113,0.378639746,-0.44018998,0.014182025,-87.27288503,-1.52000291,2.19477661,-0.28225799
74.5,0.258067103,-0.592281214,0.536961226,-0.50008133,0.217656191,-0.458055978,0.00434042,0.206970532,-0.65454499,0.308073835,-0.531255997,0.267982695,-0.380471532,0.003769881,0.244379686,-0.756650055,0.431527364,-0.567780629,0.107328808,-0.241393923,0.004909756,0.847023451,-0.721176103,0.895922286,-0.631184789,0.512903198,-0.454150486,0.006915932,0.596924594,-0.695310467,0.678504284,-0.513452095,0.257070159,-0.20163013,0.003944736,0.53321414,-1.049422962,0.655958442,-0.809647965,0.240728179,-0.347091269,0.010656475,0.598157098,-0.642270303,0.752252357,-0.578468199,0.291022708,-0.345872236,0.009609652,-87.17671725,-1.64552901,2.3155389,-0.25417058
74.55,0.422995547,-0.680008453,0.551744634,-0.534354621,0.298916976,-0.338655171,0.004099748,0.252847431,-0.590510988,0.33165526,-0.429926711,0.257650445,-0.231561005,0.004327742,0.371249971,-0.73627854,0.549765919,-0.64155249,0.169322432,-0.236350156,0.005232175,0.810422728,-0.888114369,0.57289147,-0.605508213,0.361476917,-0.404427027,0.017178729,0.485658291,-0.756629963,0.620059493,-0.503667471,0.337851533,-0.21293121,0.004747283,0.201886737,-0.866708588,0.287483493,-0.766880016,0.163513598,-0.444143079,0.009498035,0.294596573,-0.499573883,0.607044835,-0.326298473,0.181002739,-0.275404871,0.008397041,-87.11024032,-1.69786663,1.63368181,-0.43037177
74.6,0.607189266,-0.730502771,0.620905783,-0.608352806,0.37067305,-0.179379253,0.003953465,0.184746459,-0.574411317,0.39457164,-0.304586383,0.237315771,-0.172102107,0.004245304,1.255265287,-1.129539422,0.525777337,-0.831093724,0.702810883,-0.577055403,0.013865637,1.056719525,-1.322331444,1.027451701,-0.77070007,0.372336203,-0.353911745,0.038560035,0.523496091,-0.734552331,0.542398572,-0.400381702,0.330996308,-0.233421313,0.005185222,0.092628655,-0.751965261,0.255762954,-0.607524001,0.230570827,-0.354837186,0.007425489,0.275606621,-0.591230359,0.636905857,-0.360490584,0.169766517,-0.224770881,0.008674681,-87.06338184,-1.69402801,0.61377117,-0.8667518
74.65,0.648241042,-1.00588485,0.472687422,-0.773395465,0.237001334,-0.369021259,0.008144728,0.245863332,-0.590860615,0.448435691,-0.280642503,0.275796219,-0.128627565,0.003737327,1.63447703,-1.701460308,1.342857584,-1.059416001,0.745521405,-0.345124811,0.07560692,1.054178582,-1.347200193,1.221711781,-0.941813723,0.504444539,-0.357226028,0.045610889,0.817928004,-0.90441298,0.834222208,-0.69136582,0.463841479,-0.387462196,0.010677242,0.430223962,-0.462421746,0.67394451,-0.409873515,0.233361896,-0.434188406,0.005629852,0.477521181,-0.627964672,0.768818291,-0.598212754,0.173170025,-0.334295499,0.00962561,-87.03539909,-1.58475216,-0.16812928,-1.30133638
74.7,1.23102687,-1.162763425,0.837894,-0.834455249,0.491267228,-0.296801975,0.017885735,0.258236597,-0.574236972,0.524888666,-0.291896775,0.174017675,-0.092656435,0.003382814,1.907643334,-2.084275927,1.550702487,-1.114888888,0.65758613,-0.332527098,0.22624166,0.958564403,-1.154593782,1.131018341,-0.91947244,0.536545363,-0.387888192,0.038454984,1.053367097,-1.107411998,0.809364784,-0.769742363,0.479075961,-0.189560621,0.020274785,0.94958041,-0.823319782,0.927562283,-0.805864291,0.369029483,-0.242369773,0.009444042,0.8297495,-0.852617556,0.902921574,-0.799526611,0.34716985,-0.287843466,0.012307146,-87.15880641,-1.26213786,-3.5354911,-2.22247701
74.75,1.300977609,-1.190472929,0.939430773,-1.033709202,0.720339525,-0.36239253,0.020336444,0.360759842,-0.603602914,0.640742485,-0.31257329,0.185601438,-0.088893333,0.004125325,1.980676873,-2.442234996,1.991154428,-1.393303214,0.712749712,-0.342303262,0.31142195,0.844698846,-1.022046303,0.909132517,-0.721863318,0.418017941,-0.373013454,0.048269414,1.096350457,-1.245599839,1.054513938,-0.88537453,0.461272433,-0.28711098,0.026428586,0.97504974,-0.933603514,0.964493531,-0.827075373,0.358917281,-0.280639303,0.010916115,0.902875629,-0.79683533,0.896507968,-0.731430704,0.28720153,-0.174092669,0.014025683,-87.5086067,-0.58831926,-9.661594489,-2.9687833
74.8,1.195779865,-1.311449828,1.161310241,-1.029005862,0.51289955,-0.315647946,0.0160404,0.612713643,-0.702910701,0.699599516,-0.564903914,0.128886246,-0.088964685,0.005550368,1.839147249,-2.385479687,2.024820441,-1.597029655,0.87615018,-0.445111878,0.318361585,0.65253741,-1.036059935,0.659581538,-0.688662599,0.349866937,-0.364243341,0.061725886,1.015861505,-1.194800596,1.117490912,-0.954800913,0.480860175,-0.389731117,0.027249159,1.017064831,-0.948539065,0.839803442,-0.846932196,0.396030288,-0.248111992,0.011233322,0.856023739,-0.680289623,0.798374735,-0.671980986,0.304239585,-0.23195581,0.013295737,-88.05681082,0.55129886,-19.37285865,-3.74158832
74.85,1.33552211,-1.550787974,1.398513131,-1.154308007,0.583784786,-0.25598837,0.015488846,0.723899702,-0.734972973,0.695174941,-0.663509601,0.252615433,-0.227345087,0.008688702,1.925774561,-2.403174348,2.014548032,-1.546339491,0.89503891,-0.416944776,0.343006317,0.659073356,-1.128393343,0.710233736,-0.759287091,0.412943583,-0.338956454,0.058824935,0.809735079,-1.031560611,0.621355457,-0.685962158,0.296954641,-0.191819428,0.025375933,0.655345263,-0.487854447,0.501670363,-0.564259302,0.251600259,-0.179256103,0.009919127,0.839323163,-0.699469749,0.786029772,-0.733823916,0.376967005,-0.231387809,0.013433168,-88.40513133,2.11133763,-13.24696524,-4.7376827
74.9,1.211714664,-1.205210321,0.957653604,-0.880441257,0.58103411,-0.317469915,0.017261635,1.294873944,-1.210909476,0.986985119,-1.008476044,0.665699436,-0.317588949,0.020937918,2.041961451,-2.641360551,2.313844695,-1.625301321,0.841572459,-0.336696969,0.316591653,0.74565727,-1.21782982,0.852554037,-0.798860155,0.460287812,-0.311597705,0.050428533,0.601316173,-0.94105194,0.383137924,-0.698495605,0.211821044,-0.239521409,0.018660979,0.384977729,-0.373684825,0.531034344,-0.487186811,0.056476132,-0.336632599,0.007001916,0.686920865,-0.635729809,0.749255999,-0.519346661,0.133957495,-0.206677449,0.011052042,-88.38472256,3.76590618,7.701571569,-4.00980562
74.95,1.05866092,-1.113804013,0.925211201,-0.825015577,0.573451598,-0.340946391,0.014722858,1.327598147,-1.412657217,1.186222734,-1.148965387,0.739777263,-0.395964522,0.023020185,1.876787714,-2.341844094,2.002811041,-1.450563232,0.792973506,-0.351045114,0.238646536,0.503636027,-0.886567492,0.436837717,-0.588351507,0.350765158,-0.28359665,0.043969984,0.941925733,-1.173698002,0.840956217,-0.801041406,0.35710327,-0.358309938,0.010930312,0.407343326,-0.449326149,0.640369912,-0.441512703,0.002237804,-0.32277018,0.005998399,0.819185642,-0.803282809,0.940764477,-0.691335465,0.240531292,-0.287919361,0.010729832,-88.73902715,6.51703218,22.41211676,-2.42594205
75,1.085840964,-0.907489066,0.645420056,-0.696424864,0.47773105,-0.274047678,0.012505951,1.236659962,-1.360678436,1.133918594,-1.225349201,0.761838036,-0.411386433,0.023613803,1.721746911,-1.892631432,1.446527221,-1.221660465,0.756309934,-0.370669175,0.184374643,0.426779912,-0.829585686,0.34490381,-0.542179086,0.310269696,-0.30097433,0.034473917,0.996906938,-1.059082688,0.858903515,-0.868210656,0.524049144,-0.326335012,0.010345385,0.376958029,-0.534978605,0.734193785,-0.434316847,0.105175821,-0.344886654,0.0055324,0.678007787,-0.711054342,0.766395264,-0.59557068,0.302208104,-0.286327788,0.010592149,-89.42594786,10.16904854,31.13988313,-2.62585332
